Barcode,Antibiotic,Site,Recommended,Percent Resistance
710,Ampicillin,VA Minneapolis,YES,1
521,Ampicillin,VA Minneapolis,YES,0
130,Ampicillin,VA Minneapolis,NO,49
320,Ampicillin,VA Minneapolis,NO,44
720,Ampicillin,VA Minneapolis,NO,48
611,Ampicillin,VA Minneapolis,YES,0
540,Ampicillin,VA Minneapolis,NO,49
730,Ampicillin,VA Minneapolis,NO,44
631,Ampicillin,VA Minneapolis,NO,48
230,Ampicillin,VA Minneapolis,NO,45
621,Ampicillin,VA Minneapolis,NO,49
341,Ampicillin,VA Minneapolis,NO,44
330,Ampicillin,VA Minneapolis,NO,48
240,Ampicillin,VA Minneapolis,NO,45
221,Ampicillin,VA Minneapolis,NO,49
121,Ampicillin,VA Minneapolis,NO,44
641,Ampicillin,VA Minneapolis,NO,48
20,Ampicillin,VA Minneapolis,NO,45
400,Ampicillin,VA Minneapolis,NO,49
331,Ampicillin,VA Minneapolis,NO,44
650,Ampicillin,VA Minneapolis,NO,48
770,Ampicillin,VA Minneapolis,NO,45
610,Ampicillin,VA Minneapolis,NO,49
161,Ampicillin,VA Minneapolis,NO,44
600,Ampicillin,VA Minneapolis,NO,48
E. coli,Amoxicillin/Clavulanate,VA Minneapolis,NO,21
561,Amoxicillin/Clavulanate,VA Minneapolis,NO,53
620,Amoxicillin/Clavulanate,VA Minneapolis,YES,13
571,Amoxicillin/Clavulanate,VA Minneapolis,YES,6
271,Amoxicillin/Clavulanate,VA Minneapolis,NO,25
530,Amoxicillin/Clavulanate,VA Minneapolis,NO,23
760,Amoxicillin/Clavulanate,VA Minneapolis,YES,9
361,Amoxicillin/Clavulanate,VA Minneapolis,NO,25
771,Amoxicillin/Clavulanate,VA Minneapolis,YES,0
560,Amoxicillin/Clavulanate,VA Minneapolis,YES,18
360,Amoxicillin/Clavulanate,VA Minneapolis,YES,0
761,Amoxicillin/Clavulanate,VA Minneapolis,NO,23
751,Amoxicillin/Clavulanate,VA Minneapolis,YES,15
721,Amoxicillin/Clavulanate,VA Minneapolis,YES,2
371,Amoxicillin/Clavulanate,VA Minneapolis,NO,54
531,Amoxicillin/Clavulanate,VA Minneapolis,YES,1
131,Amoxicillin/Clavulanate,VA Minneapolis,NO,31
661,Amoxicillin/Clavulanate,VA Minneapolis,YES,18
511,Amoxicillin/Clavulanate,VA Minneapolis,YES,0
261,Amoxicillin/Clavulanate,VA Minneapolis,NO,34
551,Amoxicillin/Clavulanate,VA Minneapolis,YES,0
520,Amoxicillin/Clavulanate,VA Minneapolis,NO,47
700,Amoxicillin/Clavulanate,VA Minneapolis,YES,0
231,Amoxicillin/Clavulanate,VA Minneapolis,NO,24
260,Amoxicillin/Clavulanate,VA Minneapolis,YES,0
510,Amoxicillin/Clavulanate,VA Minneapolis,NO,22
171,Amoxicillin/Clavulanate,VA Minneapolis,NO,20
500,Amoxicillin/Clavulanate,VA Minneapolis,NO,100
200,Amoxicillin/Clavulanate,VA Minneapolis,NO,21
220,Amoxicillin/Clavulanate,VA Minneapolis,NO,25
731,Amoxicillin/Clavulanate,VA Minneapolis,YES,0
351,Amoxicillin/Clavulanate,VA Minneapolis,NO,100
570,Amoxicillin/Clavulanate,VA Minneapolis,NO,21
300,Amoxicillin/Clavulanate,VA Minneapolis,NO,52
671,Amoxicillin/Clavulanate,VA Minneapolis,NO,20
630,Amoxicillin/Clavulanate,VA Minneapolis,NO,51
251,Amoxicillin/Clavulanate,VA Minneapolis,NO,21
711,Amoxicillin/Clavulanate,VA Minneapolis,YES,2
321,Amoxicillin/Clavulanate,VA Minneapolis,NO,20
160,Amoxicillin/Clavulanate,VA Minneapolis,NO,24
651,Amoxicillin/Clavulanate,VA Minneapolis,YES,0
370,Amoxicillin/Clavulanate,VA Minneapolis,NO,25
550,Amoxicillin/Clavulanate,VA Minneapolis,YES,0
350,Amoxicillin/Clavulanate,VA Minneapolis,NO,24
660,Amoxicillin/Clavulanate,VA Minneapolis,NO,21
741,Amoxicillin/Clavulanate,VA Minneapolis,NO,25
750,Amoxicillin/Clavulanate,VA Minneapolis,NO,20
710,Amoxicillin/Clavulanate,VA Minneapolis,YES,1
521,Amoxicillin/Clavulanate,VA Minneapolis,YES,0
130,Amoxicillin/Clavulanate,VA Minneapolis,NO,25
320,Amoxicillin/Clavulanate,VA Minneapolis,NO,20
720,Amoxicillin/Clavulanate,VA Minneapolis,NO,24
611,Amoxicillin/Clavulanate,VA Minneapolis,YES,0
540,Amoxicillin/Clavulanate,VA Minneapolis,NO,25
730,Amoxicillin/Clavulanate,VA Minneapolis,NO,20
631,Amoxicillin/Clavulanate,VA Minneapolis,NO,24
230,Amoxicillin/Clavulanate,VA Minneapolis,NO,21
621,Amoxicillin/Clavulanate,VA Minneapolis,NO,25
341,Amoxicillin/Clavulanate,VA Minneapolis,NO,20
330,Amoxicillin/Clavulanate,VA Minneapolis,NO,24
240,Amoxicillin/Clavulanate,VA Minneapolis,NO,21
221,Amoxicillin/Clavulanate,VA Minneapolis,NO,25
121,Amoxicillin/Clavulanate,VA Minneapolis,NO,20
641,Amoxicillin/Clavulanate,VA Minneapolis,NO,24
20,Amoxicillin/Clavulanate,VA Minneapolis,NO,21
400,Amoxicillin/Clavulanate,VA Minneapolis,NO,25
331,Amoxicillin/Clavulanate,VA Minneapolis,NO,20
650,Amoxicillin/Clavulanate,VA Minneapolis,NO,24
770,Amoxicillin/Clavulanate,VA Minneapolis,NO,21
610,Amoxicillin/Clavulanate,VA Minneapolis,NO,25
161,Amoxicillin/Clavulanate,VA Minneapolis,NO,20
600,Amoxicillin/Clavulanate,VA Minneapolis,NO,24
E. coli,Cephalexin,VA Minneapolis,YES,11
561,Cephalexin,VA Minneapolis,NO,30
620,Cephalexin,VA Minneapolis,YES,0
571,Cephalexin,VA Minneapolis,YES,12
271,Cephalexin,VA Minneapolis,YES,7
530,Cephalexin,VA Minneapolis,YES,18
760,Cephalexin,VA Minneapolis,YES,0
361,Cephalexin,VA Minneapolis,YES,7
771,Cephalexin,VA Minneapolis,YES,12
560,Cephalexin,VA Minneapolis,YES,2
360,Cephalexin,VA Minneapolis,YES,7
761,Cephalexin,VA Minneapolis,NO,23
751,Cephalexin,VA Minneapolis,YES,15
721,Cephalexin,VA Minneapolis,YES,2
371,Cephalexin,VA Minneapolis,NO,47
531,Cephalexin,VA Minneapolis,YES,1
131,Cephalexin,VA Minneapolis,NO,20
661,Cephalexin,VA Minneapolis,YES,2
511,Cephalexin,VA Minneapolis,YES,0
261,Cephalexin,VA Minneapolis,YES,1
551,Cephalexin,VA Minneapolis,YES,0
520,Cephalexin,VA Minneapolis,NO,38
700,Cephalexin,VA Minneapolis,YES,0
231,Cephalexin,VA Minneapolis,YES,14
260,Cephalexin,VA Minneapolis,YES,0
510,Cephalexin,VA Minneapolis,NO,22
171,Cephalexin,VA Minneapolis,YES,10
500,Cephalexin,VA Minneapolis,YES,1
200,Cephalexin,VA Minneapolis,YES,11
220,Cephalexin,VA Minneapolis,YES,15
731,Cephalexin,VA Minneapolis,YES,0
351,Cephalexin,VA Minneapolis,YES,1
570,Cephalexin,VA Minneapolis,YES,11
300,Cephalexin,VA Minneapolis,YES,2
671,Cephalexin,VA Minneapolis,YES,10
630,Cephalexin,VA Minneapolis,YES,1
251,Cephalexin,VA Minneapolis,YES,11
711,Cephalexin,VA Minneapolis,YES,2
321,Cephalexin,VA Minneapolis,YES,10
160,Cephalexin,VA Minneapolis,YES,14
651,Cephalexin,VA Minneapolis,YES,0
370,Cephalexin,VA Minneapolis,YES,15
550,Cephalexin,VA Minneapolis,YES,0
350,Cephalexin,VA Minneapolis,YES,14
660,Cephalexin,VA Minneapolis,YES,11
741,Cephalexin,VA Minneapolis,YES,15
750,Cephalexin,VA Minneapolis,YES,10
710,Cephalexin,VA Minneapolis,YES,1
521,Cephalexin,VA Minneapolis,YES,0
130,Cephalexin,VA Minneapolis,YES,15
320,Cephalexin,VA Minneapolis,YES,10
720,Cephalexin,VA Minneapolis,YES,14
611,Cephalexin,VA Minneapolis,YES,0
540,Cephalexin,VA Minneapolis,YES,15
730,Cephalexin,VA Minneapolis,YES,10
631,Cephalexin,VA Minneapolis,YES,14
230,Cephalexin,VA Minneapolis,YES,11
621,Cephalexin,VA Minneapolis,YES,15
341,Cephalexin,VA Minneapolis,YES,10
330,Cephalexin,VA Minneapolis,YES,14
240,Cephalexin,VA Minneapolis,YES,11
221,Cephalexin,VA Minneapolis,YES,15
121,Cephalexin,VA Minneapolis,YES,10
641,Cephalexin,VA Minneapolis,YES,14
20,Cephalexin,VA Minneapolis,YES,11
400,Cephalexin,VA Minneapolis,YES,15
331,Cephalexin,VA Minneapolis,YES,10
650,Cephalexin,VA Minneapolis,YES,14
770,Cephalexin,VA Minneapolis,YES,11
610,Cephalexin,VA Minneapolis,YES,15
161,Cephalexin,VA Minneapolis,YES,10
600,Cephalexin,VA Minneapolis,YES,14
E. coli,Ceftazidime,VA Minneapolis,YES,5
561,Ceftazidime,VA Minneapolis,NO,22
620,Ceftazidime,VA Minneapolis,YES,0
571,Ceftazidime,VA Minneapolis,YES,12
271,Ceftazidime,VA Minneapolis,YES,0
530,Ceftazidime,VA Minneapolis,YES,4
760,Ceftazidime,VA Minneapolis,YES,0
361,Ceftazidime,VA Minneapolis,YES,7
771,Ceftazidime,VA Minneapolis,YES,0
560,Ceftazidime,VA Minneapolis,YES,10
360,Ceftazidime,VA Minneapolis,YES,0
761,Ceftazidime,VA Minneapolis,YES,1
751,Ceftazidime,VA Minneapolis,YES,15
721,Ceftazidime,VA Minneapolis,YES,2
371,Ceftazidime,VA Minneapolis,YES,11
531,Ceftazidime,VA Minneapolis,YES,1
131,Ceftazidime,VA Minneapolis,YES,0
661,Ceftazidime,VA Minneapolis,YES,2
511,Ceftazidime,VA Minneapolis,YES,0
261,Ceftazidime,VA Minneapolis,YES,1
551,Ceftazidime,VA Minneapolis,YES,0
520,Ceftazidime,VA Minneapolis,NO,38
700,Ceftazidime,VA Minneapolis,YES,0
231,Ceftazidime,VA Minneapolis,YES,8
260,Ceftazidime,VA Minneapolis,YES,0
510,Ceftazidime,VA Minneapolis,YES,2
171,Ceftazidime,VA Minneapolis,YES,4
500,Ceftazidime,VA Minneapolis,YES,1
200,Ceftazidime,VA Minneapolis,YES,5
220,Ceftazidime,VA Minneapolis,YES,8
731,Ceftazidime,VA Minneapolis,YES,0
351,Ceftazidime,VA Minneapolis,YES,1
570,Ceftazidime,VA Minneapolis,YES,5
300,Ceftazidime,VA Minneapolis,YES,2
671,Ceftazidime,VA Minneapolis,YES,4
630,Ceftazidime,VA Minneapolis,YES,1
251,Ceftazidime,VA Minneapolis,YES,5
711,Ceftazidime,VA Minneapolis,YES,2
321,Ceftazidime,VA Minneapolis,YES,4
160,Ceftazidime,VA Minneapolis,YES,8
651,Ceftazidime,VA Minneapolis,YES,0
370,Ceftazidime,VA Minneapolis,YES,8
550,Ceftazidime,VA Minneapolis,YES,0
350,Ceftazidime,VA Minneapolis,YES,8
660,Ceftazidime,VA Minneapolis,YES,5
741,Ceftazidime,VA Minneapolis,YES,8
750,Ceftazidime,VA Minneapolis,YES,4
710,Ceftazidime,VA Minneapolis,YES,1
521,Ceftazidime,VA Minneapolis,YES,0
130,Ceftazidime,VA Minneapolis,YES,8
320,Ceftazidime,VA Minneapolis,YES,4
720,Ceftazidime,VA Minneapolis,YES,8
611,Ceftazidime,VA Minneapolis,YES,0
540,Ceftazidime,VA Minneapolis,YES,8
730,Ceftazidime,VA Minneapolis,YES,4
631,Ceftazidime,VA Minneapolis,YES,8
230,Ceftazidime,VA Minneapolis,YES,5
621,Ceftazidime,VA Minneapolis,YES,8
341,Ceftazidime,VA Minneapolis,YES,4
330,Ceftazidime,VA Minneapolis,YES,8
240,Ceftazidime,VA Minneapolis,YES,5
221,Ceftazidime,VA Minneapolis,YES,8
121,Ceftazidime,VA Minneapolis,YES,4
641,Ceftazidime,VA Minneapolis,YES,8
20,Ceftazidime,VA Minneapolis,YES,5
400,Ceftazidime,VA Minneapolis,YES,8
331,Ceftazidime,VA Minneapolis,YES,4
650,Ceftazidime,VA Minneapolis,YES,8
770,Ceftazidime,VA Minneapolis,YES,5
610,Ceftazidime,VA Minneapolis,YES,8
161,Ceftazidime,VA Minneapolis,YES,4
600,Ceftazidime,VA Minneapolis,YES,8
E. coli,ESBL,VA Minneapolis,YES,2
561,ESBL,VA Minneapolis,YES,18
620,ESBL,VA Minneapolis,YES,0
571,ESBL,VA Minneapolis,YES,6
271,ESBL,VA Minneapolis,YES,0
530,ESBL,VA Minneapolis,YES,4
760,ESBL,VA Minneapolis,YES,0
361,ESBL,VA Minneapolis,YES,1
771,ESBL,VA Minneapolis,YES,0
560,ESBL,VA Minneapolis,YES,2
360,ESBL,VA Minneapolis,YES,0
761,ESBL,VA Minneapolis,YES,1
751,ESBL,VA Minneapolis,YES,15
721,ESBL,VA Minneapolis,YES,2
371,ESBL,VA Minneapolis,YES,11
531,ESBL,VA Minneapolis,YES,1
131,ESBL,VA Minneapolis,YES,0
661,ESBL,VA Minneapolis,YES,2
511,ESBL,VA Minneapolis,YES,0
261,ESBL,VA Minneapolis,YES,1
551,ESBL,VA Minneapolis,YES,0
520,ESBL,VA Minneapolis,YES,11
700,ESBL,VA Minneapolis,YES,0
231,ESBL,VA Minneapolis,YES,5
260,ESBL,VA Minneapolis,YES,0
510,ESBL,VA Minneapolis,YES,2
171,ESBL,VA Minneapolis,YES,1
500,ESBL,VA Minneapolis,YES,1
200,ESBL,VA Minneapolis,YES,2
220,ESBL,VA Minneapolis,YES,6
731,ESBL,VA Minneapolis,YES,0
351,ESBL,VA Minneapolis,YES,1
570,ESBL,VA Minneapolis,YES,2
300,ESBL,VA Minneapolis,YES,2
671,ESBL,VA Minneapolis,YES,1
630,ESBL,VA Minneapolis,YES,1
251,ESBL,VA Minneapolis,YES,2
711,ESBL,VA Minneapolis,YES,2
321,ESBL,VA Minneapolis,YES,1
160,ESBL,VA Minneapolis,YES,5
651,ESBL,VA Minneapolis,YES,0
370,ESBL,VA Minneapolis,YES,6
550,ESBL,VA Minneapolis,YES,0
350,ESBL,VA Minneapolis,YES,5
660,ESBL,VA Minneapolis,YES,2
741,ESBL,VA Minneapolis,YES,6
750,ESBL,VA Minneapolis,YES,1
710,ESBL,VA Minneapolis,YES,1
521,ESBL,VA Minneapolis,YES,0
130,ESBL,VA Minneapolis,YES,6
320,ESBL,VA Minneapolis,YES,1
720,ESBL,VA Minneapolis,YES,5
611,ESBL,VA Minneapolis,YES,0
540,ESBL,VA Minneapolis,YES,6
730,ESBL,VA Minneapolis,YES,1
631,ESBL,VA Minneapolis,YES,5
230,ESBL,VA Minneapolis,YES,2
621,ESBL,VA Minneapolis,YES,6
341,ESBL,VA Minneapolis,YES,1
330,ESBL,VA Minneapolis,YES,5
240,ESBL,VA Minneapolis,YES,2
221,ESBL,VA Minneapolis,YES,6
121,ESBL,VA Minneapolis,YES,1
641,ESBL,VA Minneapolis,YES,5
20,ESBL,VA Minneapolis,YES,2
400,ESBL,VA Minneapolis,YES,6
331,ESBL,VA Minneapolis,YES,1
650,ESBL,VA Minneapolis,YES,5
770,ESBL,VA Minneapolis,YES,2
610,ESBL,VA Minneapolis,YES,6
161,ESBL,VA Minneapolis,YES,1
600,ESBL,VA Minneapolis,YES,5
E. coli,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,24
561,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,38
620,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,8
571,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,69
271,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,16
530,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,37
760,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,3
361,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,7
771,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,55
560,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,52
360,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,7
761,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,34
751,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,31
721,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,2
371,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,54
531,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,1
131,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,9
661,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,2
511,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,47
261,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,34
551,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,38
520,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,20
700,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,47
231,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
260,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,0
510,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,22
171,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,23
500,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,1
200,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,24
220,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
731,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,0
351,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,1
570,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,24
300,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,2
671,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,23
630,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,1
251,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,24
711,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,2
321,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,23
160,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
651,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,0
370,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
550,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,0
350,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
660,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,24
741,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
750,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,23
710,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,1
521,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,98
130,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
320,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,23
720,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
611,Trimethoprim/Sulfamethoxazole,VA Minneapolis,YES,0
540,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
730,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,23
631,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
230,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,24
621,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
341,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,23
330,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
240,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,24
221,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
121,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,23
641,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
20,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,24
400,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
331,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,23
650,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
770,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,24
610,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
161,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,23
600,Trimethoprim/Sulfamethoxazole,VA Minneapolis,NO,27
E. coli,Ciprofloxacin,VA Minneapolis,NO,29
561,Ciprofloxacin,VA Minneapolis,NO,93
620,Ciprofloxacin,VA Minneapolis,YES,8
571,Ciprofloxacin,VA Minneapolis,NO,59
271,Ciprofloxacin,VA Minneapolis,YES,7
530,Ciprofloxacin,VA Minneapolis,YES,12
760,Ciprofloxacin,VA Minneapolis,YES,15
361,Ciprofloxacin,VA Minneapolis,YES,1
771,Ciprofloxacin,VA Minneapolis,NO,55
560,Ciprofloxacin,VA Minneapolis,NO,35
360,Ciprofloxacin,VA Minneapolis,YES,17
761,Ciprofloxacin,VA Minneapolis,YES,12
751,Ciprofloxacin,VA Minneapolis,NO,81
721,Ciprofloxacin,VA Minneapolis,YES,2
371,Ciprofloxacin,VA Minneapolis,NO,40
531,Ciprofloxacin,VA Minneapolis,NO,41
131,Ciprofloxacin,VA Minneapolis,NO,20
661,Ciprofloxacin,VA Minneapolis,YES,2
511,Ciprofloxacin,VA Minneapolis,YES,0
261,Ciprofloxacin,VA Minneapolis,YES,1
551,Ciprofloxacin,VA Minneapolis,YES,0
520,Ciprofloxacin,VA Minneapolis,YES,20
700,Ciprofloxacin,VA Minneapolis,YES,0
231,Ciprofloxacin,VA Minneapolis,NO,32
260,Ciprofloxacin,VA Minneapolis,YES,0
510,Ciprofloxacin,VA Minneapolis,YES,2
171,Ciprofloxacin,VA Minneapolis,NO,28
500,Ciprofloxacin,VA Minneapolis,YES,1
200,Ciprofloxacin,VA Minneapolis,NO,29
220,Ciprofloxacin,VA Minneapolis,NO,32
731,Ciprofloxacin,VA Minneapolis,YES,0
351,Ciprofloxacin,VA Minneapolis,YES,1
570,Ciprofloxacin,VA Minneapolis,NO,29
300,Ciprofloxacin,VA Minneapolis,NO,52
671,Ciprofloxacin,VA Minneapolis,NO,28
630,Ciprofloxacin,VA Minneapolis,YES,1
251,Ciprofloxacin,VA Minneapolis,NO,29
711,Ciprofloxacin,VA Minneapolis,NO,52
321,Ciprofloxacin,VA Minneapolis,NO,28
160,Ciprofloxacin,VA Minneapolis,NO,32
651,Ciprofloxacin,VA Minneapolis,YES,0
370,Ciprofloxacin,VA Minneapolis,NO,32
550,Ciprofloxacin,VA Minneapolis,YES,0
350,Ciprofloxacin,VA Minneapolis,NO,32
660,Ciprofloxacin,VA Minneapolis,NO,29
741,Ciprofloxacin,VA Minneapolis,NO,32
750,Ciprofloxacin,VA Minneapolis,NO,28
710,Ciprofloxacin,VA Minneapolis,YES,1
521,Ciprofloxacin,VA Minneapolis,NO,98
130,Ciprofloxacin,VA Minneapolis,NO,32
320,Ciprofloxacin,VA Minneapolis,NO,28
720,Ciprofloxacin,VA Minneapolis,NO,32
611,Ciprofloxacin,VA Minneapolis,YES,0
540,Ciprofloxacin,VA Minneapolis,NO,32
730,Ciprofloxacin,VA Minneapolis,NO,28
631,Ciprofloxacin,VA Minneapolis,NO,32
230,Ciprofloxacin,VA Minneapolis,NO,29
621,Ciprofloxacin,VA Minneapolis,NO,32
341,Ciprofloxacin,VA Minneapolis,NO,28
330,Ciprofloxacin,VA Minneapolis,NO,32
240,Ciprofloxacin,VA Minneapolis,NO,29
221,Ciprofloxacin,VA Minneapolis,NO,32
121,Ciprofloxacin,VA Minneapolis,NO,28
641,Ciprofloxacin,VA Minneapolis,NO,32
20,Ciprofloxacin,VA Minneapolis,NO,29
400,Ciprofloxacin,VA Minneapolis,NO,32
331,Ciprofloxacin,VA Minneapolis,NO,28
650,Ciprofloxacin,VA Minneapolis,NO,32
770,Ciprofloxacin,VA Minneapolis,NO,29
610,Ciprofloxacin,VA Minneapolis,NO,32
161,Ciprofloxacin,VA Minneapolis,NO,28
600,Ciprofloxacin,VA Minneapolis,NO,32
E. coli,Nitrofurantoin,VA Minneapolis,YES,8
561,Nitrofurantoin,VA Minneapolis,YES,8
620,Nitrofurantoin,VA Minneapolis,YES,5
571,Nitrofurantoin,VA Minneapolis,YES,12
271,Nitrofurantoin,VA Minneapolis,YES,16
530,Nitrofurantoin,VA Minneapolis,YES,12
760,Nitrofurantoin,VA Minneapolis,YES,15
361,Nitrofurantoin,VA Minneapolis,YES,18
771,Nitrofurantoin,VA Minneapolis,NO,27
560,Nitrofurantoin,VA Minneapolis,YES,2
360,Nitrofurantoin,VA Minneapolis,NO,27
761,Nitrofurantoin,VA Minneapolis,YES,1
751,Nitrofurantoin,VA Minneapolis,YES,15
721,Nitrofurantoin,VA Minneapolis,YES,2
371,Nitrofurantoin,VA Minneapolis,NO,26
531,Nitrofurantoin,VA Minneapolis,YES,1
131,Nitrofurantoin,VA Minneapolis,YES,9
661,Nitrofurantoin,VA Minneapolis,YES,18
511,Nitrofurantoin,VA Minneapolis,YES,0
261,Nitrofurantoin,VA Minneapolis,NO,34
551,Nitrofurantoin,VA Minneapolis,YES,0
520,Nitrofurantoin,VA Minneapolis,YES,2
700,Nitrofurantoin,VA Minneapolis,YES,0
231,Nitrofurantoin,VA Minneapolis,YES,11
260,Nitrofurantoin,VA Minneapolis,YES,0
510,Nitrofurantoin,VA Minneapolis,NO,22
171,Nitrofurantoin,VA Minneapolis,YES,7
500,Nitrofurantoin,VA Minneapolis,YES,1
200,Nitrofurantoin,VA Minneapolis,YES,8
220,Nitrofurantoin,VA Minneapolis,YES,12
731,Nitrofurantoin,VA Minneapolis,YES,0
351,Nitrofurantoin,VA Minneapolis,YES,1
570,Nitrofurantoin,VA Minneapolis,YES,8
300,Nitrofurantoin,VA Minneapolis,YES,2
671,Nitrofurantoin,VA Minneapolis,YES,7
630,Nitrofurantoin,VA Minneapolis,YES,1
251,Nitrofurantoin,VA Minneapolis,YES,8
711,Nitrofurantoin,VA Minneapolis,YES,2
321,Nitrofurantoin,VA Minneapolis,YES,7
160,Nitrofurantoin,VA Minneapolis,YES,11
651,Nitrofurantoin,VA Minneapolis,YES,0
370,Nitrofurantoin,VA Minneapolis,YES,12
550,Nitrofurantoin,VA Minneapolis,YES,0
350,Nitrofurantoin,VA Minneapolis,YES,11
660,Nitrofurantoin,VA Minneapolis,YES,8
741,Nitrofurantoin,VA Minneapolis,YES,12
750,Nitrofurantoin,VA Minneapolis,YES,7
